"Project.Name","UNIT","SEARCH.AREA","Time","Date","EASTING","NORTHING","MolluskCode","ScientificName","Type","CommonName","Count"
"Roaring Creek","3C","3C-SA007VH-1",2006-11-17 12:00:00,2006-11-17,"476235",5031196,"ANHY","Ancotrema hybridum","Snail","Oregon lancetooth snail","1"
"Roaring Creek","3C","3C-SA007VH-1",2006-11-17 12:00:00,2006-11-17,"476235",5031196,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","3"
"Roaring Creek","3C","3C-SA007VH-1",2006-11-17 12:00:00,2006-11-17,"476235",5031196,"ANSP","Ancotrema sportella","Snail","Beaded lancetooth snail","1"
"Roaring Creek","3C","3C-SA007VH-1",2006-11-17 12:00:00,2006-11-17,"476235",5031196,"ENES","Ensatina eschscholtzii","Salamander","Ensatina","1"
"Roaring Creek","3C","3C-SA007VH-1",2006-11-17 12:00:00,2006-11-17,"476235",5031196,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","4"
"Roaring Creek","3C","3C-SA007VH-1",2006-11-17 12:00:00,2006-11-17,"476235",5031196,"PRDU","Prophysaon dubium","Slug","Papillose Taildropper slug","1"
"Roaring Creek","3C","3C-SA008JF-1",2006-11-17 12:00:00,2006-11-17,"475521",5031421,"ANHY","Ancotrema hybridum","Snail","Oregon lancetooth snail","1"
"Roaring Creek","3C","3C-SA008JF-1",2006-11-17 12:00:00,2006-11-17,"475521",5031421,"ARCO","Ariolimax columbiana","Slug","Banana slug","1"
"Roaring Creek","3C","3C-SA008JF-1",2006-11-17 12:00:00,2006-11-17,"475521",5031421,"ENES","Ensatina eschscholtzii","Salamander","Ensatina","1"
"Roaring Creek","3C","3C-SA008JF-1",2006-11-17 12:00:00,2006-11-17,"475521",5031421,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","4"
"Roaring Creek","3C","3C-SA008JG-1",2006-06-01 12:00:00,2006-06-01,"475121",5031634,"ANSP","Ancotrema sportella","Snail","Beaded lancetooth snail","2"
"Roaring Creek","3C","3C-SA008JG-1",2006-06-01 12:00:00,2006-06-01,"475121",5031634,"TAGR","Taricha granulosa","Salamander","Rough skinned newt","1"
"Roaring Creek","3C","3C-SA008JG-1",2006-06-01 12:00:00,2006-06-01,"475121",5031634,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Roaring Creek","3C","3C-SA008JG-2",2006-11-17 12:00:00,2006-11-17,"475276",5031471,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","1"
"Roaring Creek","3C","3C-SA008JG-2",2006-11-17 12:00:00,2006-11-17,"475276",5031471,"ANSP","Ancotrema sportella","Snail","Beaded lancetooth snail","6"
"Roaring Creek","3C","3C-SA008JG-2",2006-11-17 12:00:00,2006-11-17,"475276",5031471,"ENES","Ensatina eschscholtzii","Salamander","Ensatina","1"
"Roaring Creek","3C","3C-SA008JG-2",2006-11-17 12:00:00,2006-11-17,"475276",5031471,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","3"
"Roaring Creek","3C","3C-SA008JG-2",2006-11-17 12:00:00,2006-11-17,"475276",5031471,"MOFI","Monadenia fidelis","Snail","Pacific Sideband snail","2"
"Roaring Creek","3C","3C-SA008JG-2",2006-11-17 12:00:00,2006-11-17,"475276",5031471,"PRDU","Prophysaon dubium","Slug","Papillose Taildropper slug","1"
"Roaring Creek","3C","3C-SA008JG-2",2006-11-17 12:00:00,2006-11-17,"475276",5031471,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","2"
"Roaring Creek","3C","3C-SA008TP-1",2006-06-01 12:00:00,2006-06-01,"476000",5031420,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","4"
"Roaring Creek","3C","3C-SA008TP-1",2006-06-01 12:00:00,2006-06-01,"476000",5031420,"PLVE","Plethodon vehiculum","Salamander","Western redback salamander","1"
"Roaring Creek","3C","3C-SA008TP-1",2006-06-01 12:00:00,2006-06-01,"476000",5031420,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Roaring Creek","3C","3C-SA008VH-1",2006-11-17 12:00:00,2006-11-17,"476097",5031259,"ANHY","Ancotrema hybridum","Snail","Oregon lancetooth snail","1"
"Roaring Creek","3C","3C-SA008VH-1",2006-11-17 12:00:00,2006-11-17,"476097",5031259,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","2"
"Roaring Creek","3C","3C-SA008VH-1",2006-11-17 12:00:00,2006-11-17,"476097",5031259,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","7"
"Roaring Creek","3C","3C-SA008VH-1",2006-11-17 12:00:00,2006-11-17,"476097",5031259,"MOFI","Monadenia fidelis","Snail","Pacific Sideband snail","1"
"Roaring Creek","3C","3C-SA008VH-1",2006-11-17 12:00:00,2006-11-17,"476097",5031259,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","2"
"Roaring Creek","3C","3C-SA009JF-1",2006-11-17 12:00:00,2006-11-17,"475580",5031431,"ANHY","Ancotrema hybridum","Snail","Oregon lancetooth snail","2"
"Roaring Creek","3C","3C-SA009JF-1",2006-11-17 12:00:00,2006-11-17,"475580",5031431,"COLUM","Columella edentula,","Snail","Toothless column snail","1"
"Roaring Creek","3C","3C-SA009JF-1",2006-11-17 12:00:00,2006-11-17,"475580",5031431,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","8"
"Roaring Creek","3C","3C-SA009JF-1",2006-11-17 12:00:00,2006-11-17,"475580",5031431,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","4"
"Roaring Creek","3C","3C-SA009JG-1",2006-06-01 12:00:00,2006-06-01,"475055",5031656,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","3"
"Roaring Creek","3C","3C-SA009JG-1",2006-06-01 12:00:00,2006-06-01,"475055",5031656,"TAGR","Taricha granulosa","Salamander","Rough skinned newt","1"
"Roaring Creek","3C","3C-SA009JG-1",2006-06-01 12:00:00,2006-06-01,"475055",5031656,"VECO2","Vertigo columbiana","Snail","Pacific Vertigo snail","1"
"Roaring Creek","3C","3C-SA009JG-2",2006-11-17 12:00:00,2006-11-17,"475354",5031604,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Roaring Creek","3C","3C-SA009JG-2",2006-11-17 12:00:00,2006-11-17,"475354",5031604,"PURA","Punctum randolphi","Snail","Conical spot snail","1"
"Roaring Creek","3C","3C-SA009JG-2",2006-11-17 12:00:00,2006-11-17,"475354",5031604,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Roaring Creek","3C","3C-SA009TP-1",2006-06-01 12:00:00,2006-06-01,"476100",5031350,"ANHY","Ancotrema hybridum","Snail","Oregon lancetooth snail","1"
"Roaring Creek","3C","3C-SA009TP-1",2006-06-01 12:00:00,2006-06-01,"476100",5031350,"ARCO","Ariolimax columbiana","Slug","Banana slug","1"
"Roaring Creek","3C","3C-SA009TP-1",2006-06-01 12:00:00,2006-06-01,"476100",5031350,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","10"
"Roaring Creek","3C","3C-SA009VH-1",2006-11-17 12:00:00,2006-11-17,"476006",5031325,"ARCO","Ariolimax columbiana","Slug","Banana slug","1"
"Roaring Creek","3C","3C-SA009VH-1",2006-11-17 12:00:00,2006-11-17,"476006",5031325,"CRGE","Cryptomastix germana","Snail","Pygmy oregonian snail","1"
"Roaring Creek","3C","3C-SA009VH-1",2006-11-17 12:00:00,2006-11-17,"476006",5031325,"ENES","Ensatina eschscholtzii","Salamander","Ensatina","1"
"Roaring Creek","3C","3C-SA009VH-1",2006-11-17 12:00:00,2006-11-17,"476006",5031325,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","4"
"Roaring Creek","3C","3C-SA009VH-1",2006-11-17 12:00:00,2006-11-17,"476006",5031325,"PURA","Punctum randolphi","Snail","Conical spot snail","4"
"Roaring Creek","3C","3C-SA009VH-1",2006-11-17 12:00:00,2006-11-17,"476006",5031325,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","3"
"Roaring Creek","3C","3C-SA010JF-1",2006-11-18 12:00:00,2006-11-18,"475103",5031785,"COLUM","Columella edentula,","Snail","Toothless column snail","1"
"Roaring Creek","3C","3C-SA010JF-1",2006-11-18 12:00:00,2006-11-18,"475103",5031785,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","3"
"Roaring Creek","3C","3C-SA010JG-1",2006-06-01 12:00:00,2006-06-01,"475037",5031635,"ARCO","Ariolimax columbiana","Slug","Banana slug","3"
"Roaring Creek","3C","3C-SA010JG-1",2006-06-01 12:00:00,2006-06-01,"475037",5031635,"COLUM","Columella edentula,","Snail","Toothless column snail","1"
"Roaring Creek","3C","3C-SA010JG-1",2006-06-01 12:00:00,2006-06-01,"475037",5031635,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Roaring Creek","3C","3C-SA010JG-1",2006-06-01 12:00:00,2006-06-01,"475037",5031635,"MOFI","Monadenia fidelis","Snail","Pacific Sideband snail","1"
"Roaring Creek","3C","3C-SA010JG-1",2006-06-01 12:00:00,2006-06-01,"475037",5031635,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","1"
"Roaring Creek","3C","3C-SA010JG-1",2006-06-01 12:00:00,2006-06-01,"475037",5031635,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","3"
"Roaring Creek","3C","3C-SA010JG-2",2006-11-17 12:00:00,2006-11-17,"475060",5031625,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","1"
"Roaring Creek","3C","3C-SA010JG-2",2006-11-17 12:00:00,2006-11-17,"475060",5031625,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Roaring Creek","3C","3C-SA010TP-1",2006-06-01 12:00:00,2006-06-01,"476050",5031280,"ARCO","Ariolimax columbiana","Slug","Banana slug","1"
"Roaring Creek","3C","3C-SA010TP-1",2006-06-01 12:00:00,2006-06-01,"476050",5031280,"CRGE","Cryptomastix germana","Snail","Pygmy oregonian snail","1"
"Roaring Creek","3C","3C-SA010TP-1",2006-06-01 12:00:00,2006-06-01,"476050",5031280,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","4"
"Roaring Creek","3C","3C-SA010TP-1",2006-06-01 12:00:00,2006-06-01,"476050",5031280,"MOFI","Monadenia fidelis","Snail","Pacific Sideband snail","1"
"Roaring Creek","3C","3C-SA010TP-1",2006-06-01 12:00:00,2006-06-01,"476050",5031280,"PLVE","Plethodon vehiculum","Salamander","Western redback salamander","2"
"Roaring Creek","3C","3C-SA011JF-1",2006-11-18 12:00:00,2006-11-18,"475044",5031703,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Roaring Creek","3C","3C-SA011JF-1",2006-11-18 12:00:00,2006-11-18,"475044",5031703,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Roaring Creek","3C","3C-SA011JG-1",2006-06-02 12:00:00,2006-06-02,"475307",5031806,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","1"
"Roaring Creek","3C","3C-SA011JG-1",2006-06-02 12:00:00,2006-06-02,"475307",5031806,"ARCO","Ariolimax columbiana","Slug","Banana slug","1"
"Roaring Creek","3C","3C-SA011JG-1",2006-06-02 12:00:00,2006-06-02,"475307",5031806,"ENES","Ensatina eschscholtzii","Salamander","Ensatina","1"
"Roaring Creek","3C","3C-SA011JG-1",2006-06-02 12:00:00,2006-06-02,"475307",5031806,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Roaring Creek","3C","3C-SA011JG-1",2006-06-02 12:00:00,2006-06-02,"475307",5031806,"UNSNA","Unknown Snail","Snail","Unknown species","1"
"Roaring Creek","3C","3C-SA011JG-1",2006-06-02 12:00:00,2006-06-02,"475307",5031806,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Roaring Creek","3C","3C-SA011JG-2",2006-11-18 12:00:00,2006-11-18,"475516",5032109,"ANHY","Ancotrema hybridum","Snail","Oregon lancetooth snail","1"
"Roaring Creek","3C","3C-SA011JG-2",2006-11-18 12:00:00,2006-11-18,"475516",5032109,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","1"
"Roaring Creek","3C","3C-SA011JG-2",2006-11-18 12:00:00,2006-11-18,"475516",5032109,"COLUM","Columella edentula,","Snail","Toothless column snail","1"
"Roaring Creek","3C","3C-SA011JG-2",2006-11-18 12:00:00,2006-11-18,"475516",5032109,"ENES","Ensatina eschscholtzii","Salamander","Ensatina","1"
"Roaring Creek","3C","3C-SA011JG-2",2006-11-18 12:00:00,2006-11-18,"475516",5032109,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Roaring Creek","3C","3C-SA011JG-2",2006-11-18 12:00:00,2006-11-18,"475516",5032109,"PRIST","Pristiloma sp.","Snail","Uknown member of Pristiloma genus","1"
"Roaring Creek","3C","3C-SA011JG-2",2006-11-18 12:00:00,2006-11-18,"475516",5032109,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","1"
"Roaring Creek","3C","3C-SA011JG-2",2006-11-18 12:00:00,2006-11-18,"475516",5032109,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Roaring Creek","3C","3C-SA011JG-2",2006-11-18 12:00:00,2006-11-18,"475516",5032109,"VECO2","Vertigo columbiana","Snail","Pacific Vertigo snail","1"
"Roaring Creek","3C","3C-SA011TP-1",2006-06-02 12:00:00,2006-06-02,"475530",5031457,"ANSP","Ancotrema sportella","Snail","Beaded lancetooth snail","1"
"Roaring Creek","3C","3C-SA011TP-1",2006-06-02 12:00:00,2006-06-02,"475530",5031457,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Roaring Creek","3C","3C-SA012JF-1",2006-11-18 12:00:00,2006-11-18,"475083",5031901,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","1"
"Roaring Creek","3C","3C-SA012JF-1",2006-11-18 12:00:00,2006-11-18,"475083",5031901,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","6"
"Roaring Creek","3C","3C-SA012JF-1",2006-11-18 12:00:00,2006-11-18,"475083",5031901,"PRIST","Pristiloma sp.","Snail","Uknown member of Pristiloma genus","1"
"Roaring Creek","3C","3C-SA012JF-1",2006-11-18 12:00:00,2006-11-18,"475083",5031901,"PRST","Pristiloma stearnsi","Snail","Triated tightcoil snail","2"
"Roaring Creek","3C","3C-SA012JF-1",2006-11-18 12:00:00,2006-11-18,"475083",5031901,"STPU","Striatura pugetensis","Snail","Northwest Striate snail","1"
"Roaring Creek","3C","3C-SA012JF-1",2006-11-18 12:00:00,2006-11-18,"475083",5031901,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","2"
"Roaring Creek","3C","3C-SA012JG-1",2006-06-02 12:00:00,2006-06-02,"475286",5031872,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","1"
"Roaring Creek","3C","3C-SA012JG-1",2006-06-02 12:00:00,2006-06-02,"475286",5031872,"ANSP","Ancotrema sportella","Snail","Beaded lancetooth snail","1"
"Roaring Creek","3C","3C-SA012JG-1",2006-06-02 12:00:00,2006-06-02,"475286",5031872,"ARCO","Ariolimax columbiana","Slug","Banana slug","2"
"Roaring Creek","3C","3C-SA012JG-1",2006-06-02 12:00:00,2006-06-02,"475286",5031872,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Roaring Creek","3C","3C-SA012JG-1",2006-06-02 12:00:00,2006-06-02,"475286",5031872,"MOFI","Monadenia fidelis","Snail","Pacific Sideband snail","1"
"Roaring Creek","3C","3C-SA012JG-1",2006-06-02 12:00:00,2006-06-02,"475286",5031872,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","4"
"Roaring Creek","3C","3C-SA012JG-2",2006-11-18 12:00:00,2006-11-18,"475569",5032021,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","2"
"Roaring Creek","3C","3C-SA012JG-2",2006-11-18 12:00:00,2006-11-18,"475569",5032021,"ANSP","Ancotrema sportella","Snail","Beaded lancetooth snail","3"
"Roaring Creek","3C","3C-SA012JG-2",2006-11-18 12:00:00,2006-11-18,"475569",5032021,"COLUM","Columella edentula,","Snail","Toothless column snail","2"
"Roaring Creek","3C","3C-SA012JG-2",2006-11-18 12:00:00,2006-11-18,"475569",5032021,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","3"
"Roaring Creek","3C","3C-SA012JG-2",2006-11-18 12:00:00,2006-11-18,"475569",5032021,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","3"
"Roaring Creek","3C","3C-SA012JG-2",2006-11-18 12:00:00,2006-11-18,"475569",5032021,"VECO2","Vertigo columbiana","Snail","Pacific Vertigo snail","1"
"Roaring Creek","3C","3C-SA012TP-1",2006-06-02 12:00:00,2006-06-02,"475543",5031378,"VECO2","Vertigo columbiana","Snail","Pacific Vertigo snail","1"
"Roaring Creek","3C","3C-SA013JF-1",2006-11-18 12:00:00,2006-11-18,"475068",5032159,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","3"
"Roaring Creek","3C","3C-SA013JF-1",2006-11-18 12:00:00,2006-11-18,"475068",5032159,"CRGE","Cryptomastix germana","Snail","Pygmy oregonian snail","4"
"Roaring Creek","3C","3C-SA013JF-1",2006-11-18 12:00:00,2006-11-18,"475068",5032159,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Roaring Creek","3C","3C-SA013JF-1",2006-11-18 12:00:00,2006-11-18,"475068",5032159,"PRST","Pristiloma stearnsi","Snail","Triated tightcoil snail","1"
"Roaring Creek","3C","3C-SA013JF-1",2006-11-18 12:00:00,2006-11-18,"475068",5032159,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","3"
"Roaring Creek","3C","3C-SA013JG-1",2006-06-02 12:00:00,2006-06-02,"475291",5031987,"ANSP","Ancotrema sportella","Snail","Beaded lancetooth snail","1"
"Roaring Creek","3C","3C-SA013JG-1",2006-06-02 12:00:00,2006-06-02,"475291",5031987,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Roaring Creek","3C","3C-SA013JG-2",2006-11-18 12:00:00,2006-11-18,"475492",5031920,"ANHY","Ancotrema hybridum","Snail","Oregon lancetooth snail","1"
"Roaring Creek","3C","3C-SA013JG-2",2006-11-18 12:00:00,2006-11-18,"475492",5031920,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","3"
"Roaring Creek","3C","3C-SA013JG-2",2006-11-18 12:00:00,2006-11-18,"475492",5031920,"ANSP","Ancotrema sportella","Snail","Beaded lancetooth snail","3"
"Roaring Creek","3C","3C-SA013JG-2",2006-11-18 12:00:00,2006-11-18,"475492",5031920,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","4"
"Roaring Creek","3C","3C-SA013JG-2",2006-11-18 12:00:00,2006-11-18,"475492",5031920,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Roaring Creek","3C","3C-SA013JG-2",2006-11-18 12:00:00,2006-11-18,"475492",5031920,"VECO2","Vertigo columbiana","Snail","Pacific Vertigo snail","1"
"Roaring Creek","3C","3C-SA013TP-1",2006-06-02 12:00:00,2006-06-02,"475550",5031320,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Roaring Creek","3C","3C-SA014JF-1",2006-11-18 12:00:00,2006-11-18,"475150",5032219,"ANHY","Ancotrema hybridum","Snail","Oregon lancetooth snail","1"
"Roaring Creek","3C","3C-SA014JF-1",2006-11-18 12:00:00,2006-11-18,"475150",5032219,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","2"
"Roaring Creek","3C","3C-SA014JF-1",2006-11-18 12:00:00,2006-11-18,"475150",5032219,"CRGE","Cryptomastix germana","Snail","Pygmy oregonian snail","2"
"Roaring Creek","3C","3C-SA014JF-1",2006-11-18 12:00:00,2006-11-18,"475150",5032219,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","9"
"Roaring Creek","3C","3C-SA014JF-1",2006-11-18 12:00:00,2006-11-18,"475150",5032219,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","9"
"Roaring Creek","3C","3C-SA014JG-1",2006-06-02 12:00:00,2006-06-02,"475188",5032026,"ANSP","Ancotrema sportella","Snail","Beaded lancetooth snail","1"
"Roaring Creek","3C","3C-SA014JG-1",2006-06-02 12:00:00,2006-06-02,"475188",5032026,"ARCO","Ariolimax columbiana","Slug","Banana slug","3"
"Roaring Creek","3C","3C-SA014JG-1",2006-06-02 12:00:00,2006-06-02,"475188",5032026,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Roaring Creek","3C","3C-SA014JG-1",2006-06-02 12:00:00,2006-06-02,"475188",5032026,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","6"
"Roaring Creek","3C","3C-SA014JG-2",2006-11-18 12:00:00,2006-11-18,"475537",5031874,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","2"
"Roaring Creek","3C","3C-SA014JG-2",2006-11-18 12:00:00,2006-11-18,"475537",5031874,"ANSP","Ancotrema sportella","Snail","Beaded lancetooth snail","3"
"Roaring Creek","3C","3C-SA014JG-2",2006-11-18 12:00:00,2006-11-18,"475537",5031874,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","5"
"Roaring Creek","3C","3C-SA014JG-2",2006-11-18 12:00:00,2006-11-18,"475537",5031874,"MOFI","Monadenia fidelis","Snail","Pacific Sideband snail","1"
"Roaring Creek","3C","3C-SA014JG-2",2006-11-18 12:00:00,2006-11-18,"475537",5031874,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","4"
"Roaring Creek","3C","3C-SA014JG-2",2006-11-18 12:00:00,2006-11-18,"475537",5031874,"VECO2","Vertigo columbiana","Snail","Pacific Vertigo snail","2"
"Roaring Creek","3C","3C-SA014TP-1",2006-06-02 12:00:00,2006-06-02,"475629",5031300,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Roaring Creek","3C","3C-SA014TP-1",2006-06-02 12:00:00,2006-06-02,"475629",5031300,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Roaring Creek","3C","3C-SA015JF-1",2006-11-18 12:00:00,2006-11-18,"475307",5032230,"CRGE","Cryptomastix germana","Snail","Pygmy oregonian snail","1"
